,price,volume,cap,circ_supply,act_supply,big_wallets,add_count,deposits,withdrawls,TPS
419,57410.72,8310000000.000001,1080000000000.0001,18879675.0,17104779.73,18808539.32,38971500.0,1700000000.0,1860000000.0,3.32
420,59198.4,4320000000.0,1120000000000.0,18878850.0,17103791.24,18809923.51,38913595.0,600000000.0,963000000.0,2.53
421,58702.33,13900000000.0,1110000000000.0,18877937.0,17103037.97,18809618.58,38929903.0,649000000.0,783000000.0,2.88
422,57191.81,21960000000.0,1080000000000.0001,18877075.0,17102347.97,18807498.64,38872606.0,1420000000.0,1840000000.0,3.29
423,58671.06,10830000000.0,1110000000000.0,18876212.0,17101540.04,18805821.82,38813204.0,3230000000.0,5050000000.0,3.42
424,59827.93,7900000000.0,1130000000000.0,18875262.0,17100802.44,18807598.81,38759181.0,1450000000.0,2089999999.9999998,3.34
425,60759.83,37660000000.0,1150000000000.0,18874312.0,17100090.59,18806773.94,38763753.0,1420000000.0,2069999999.9999998,3.49
426,64829.07,12880000000.0,1220000000000.0,18873356.0,17099204.29,18808294.65,38752136.0,1140000000.0,900000000.0,3.37
427,64505.01,4550000000.0,1220000000000.0,18872406.0,17097753.1,18808072.21,38817842.0,684000000.0,665000000.0,2.58
428,64067.41,4290000000.0,1210000000000.0,18871443.0,17096904.76,18806805.54,38760601.0,553000000.0,565000000.0,2.72
429,63911.42,8060000000.000001,1210000000000.0,18870575.0,17096244.27,18805737.75,38702001.0,1050000000.0,1910000000.0,3.33
430,64894.51,12200000000.0,1220000000000.0,18869562.0,17094503.16,18805499.57,38651727.0,1150000000.0,1260000000.0,3.39
431,66493.13,36580000000.0,1250000000000.0,18868637.0,17093582.88,18804329.45,38667919.0,1360000000.0,1520000000.0,3.42
432,67522.75,8050000000.000001,1270000000000.0,18867712.0,17091758.35,18805160.34,38618817.0,1260000000.0,1480000000.0,3.9
433,65669.61,23360000000.0,1240000000000.0,18866818.0,17090999.95,18804371.61,38679386.0,1900000000.0,1920000000.0,3.4
434,62194.81,4340000000.0,1170000000000.0,18865868.0,17089595.91,18800670.16,38608228.0,564000000.0,569000000.0,2.58
435,60895.95,4690000000.0,1150000000000.0,18864881.0,17088984.48,18798494.2,38599341.0,574000000.0,1090000000.0,2.75
436,61496.69,5810000000.0,1160000000000.0,18871405.91,17087976.43,18797379.11,38516093.0,941000000.0,1080000000.0,3.27
437,61769.37,11290000000.0,1170000000000.0,18870437.09,17087123.33,18796615.83,38545435.0,998000000.0,1320000000.0,3.31
438,62591.94,7180000000.0,1180000000000.0,18869543.3,17086311.01,18796875.07,38524793.0,1520000000.0,1590000000.0,3.37
439,62807.33,7440000000.0,1180000000000.0,18868537.03,17085539.33,18795917.89,38539337.0,1410000000.0,1700000000.0,3.48
440,61298.15,7400000000.0,1160000000000.0,18867549.49,17084532.92,18793537.6,38498819.0,999000000.0,898000000.0,3.35
441,61064.6,5870000000.0,1150000000000.0,18866624.37,17083442.12,18792864.29,38518176.0,674000000.0,763000000.0,2.51
442,61592.51,4960000000.0,1160000000000.0,18865755.6,17082597.69,18792113.73,38568187.0,798000000.0,755000000.0,2.92
443,61564.3,7600000000.0,1160000000000.0,18864786.84,17081714.17,18791555.74,38511103.0,1360000000.0,2860000000.0,3.56
444,60209.64,20610000000.0,1140000000000.0,18863718.05,17080443.16,18789475.02,38444754.0,2100000000.0,1470000000.0,3.45
445,59347.05,27680000000.0,1120000000000.0,18862761.78,17079675.25,18787138.95,38430818.0,1300000000.0,3450000000.0,3.31
446,61975.87,13530000000.0,1170000000000.0,18861780.48,17078742.68,18787581.23,38387021.0,988000000.0,1900000000.0,3.42
447,62629.86,6430000000.0,1130000000000.0,18860842.95,17077788.43,18788573.91,38366997.0,967000000.0,3780000000.0,3.32
448,60482.46,7210000000.0,1030000000000.0,18859705.43,17076940.4,18785674.25,38444225.0,580000000.0,4490000000.0,2.41
449,61015.72,4630000000.0,1150000000000.0,18858749.17,17076114.62,18785092.39,38384475.0,865000000.0,795000000.0,2.64
450,62011.72,9150000000.0,1170000000000.0,18857842.88,17075122.83,18784002.09,38323818.0,1060000000.0,2420000000.0,3.26
451,64381.21,43380000000.0,1220000000000.0,18856855.35,17074303.51,18784082.05,38321393.0,1840000000.0,1750000000.0,3.72
452,65436.89,19540000000.0,1230000000000.0,18855930.3,17073391.24,18785406.53,38380595.0,1480000000.0,1560000000.0,3.38
453,62809.25,30420000000.0,1180000000000.0,18854999.0,17072228.62,18783555.15,38307419.0,2160000000.0,2570000000.0,3.59
454,61672.21,16480000000.0,1160000000000.0,18854030.22,17071350.58,18780967.7,38342661.0,1450000000.0,1650000000.0,3.37
455,60663.56,6240000000.0,1140000000000.0,18853105.09,17070242.66,18779734.83,38333025.0,588000000.0,700000000.0,2.46
456,61264.41,6030000000.0,1160000000000.0,18852105.07,17069515.73,18778320.9,38356939.0,1200000000.0,706000000.0,3.12
457,60142.82,13720000000.0,1130000000000.0,18851273.78,17068867.58,18777876.13,38316535.0,1800000000.0,1880000000.0,3.45
458,57694.86,11480000000.0,1090000000000.0001,18850392.46,17067886.54,18774300.78,38241189.0,998000000.0,1240000000.0,3.29
459,55988.04,30660000000.0,1060000000000.0,18849536.16,17067099.97,18773375.43,38256612.0,1020000000.0,1230000000.0,3.35
460,56504.92,25050000000.0,1070000000000.0001,18848479.88,17066090.57,18771421.95,38277841.0,1380000000.0,1050000000.0,3.18
461,56677.12,7550000000.0,1070000000000.0001,18847642.35,17064989.35,18771511.83,38248233.0,984000000.0,1400000000.0,3.21
462,55209.44,9060000000.0,1040000000000.0,18846729.81,17064032.11,18768346.43,38303517.0,524000000.0,562000000.0,2.46
463,54760.43,6140000000.0,1030000000000.0,18845736.04,17063269.72,18767652.58,38315508.0,586000000.0,567000000.0,2.8
464,54674.81,7050000000.0,1030000000000.0,18844798.51,17062497.65,18765628.51,38422472.0,940000000.0,906000000.0,3.25
465,54320.52,12380000000.0,1020000000000.0,18844048.47,17061723.74,18764830.5,38403240.0,1170000000.0,1070000000.0000001,3.76
466,53258.23,11930000000.0,1000000000000.0,18843167.17,17060783.57,18765173.72,38414817.0,1390000000.0,1520000000.0,3.17
467,50284.16,7000000000.0,947000000000.0,18842348.39,17059953.89,18761371.73,38315004.0,1220000000.0,1320000000.0,3.62
468,48152.67,8300000000.000001,907000000000.0,18841323.35,17058921.77,18756250.03,38334039.0,890000000.0,2460000000.0,3.08
469,48138.09,4170000000.0,907000000000.0,18840348.32,17058372.47,18754023.22,38434657.0,533000000.0,568000000.0,2.5
470,47871.67,6290000000.0,902000000000.0,18839410.8,17057475.71,18752776.95,38434015.0,524000000.0,2049999999.9999998,3.02
471,46558.38,9410000000.0,876000000000.0,18838235.77,17056498.14,18751838.25,38476602.0,868000000.0,980000000.0,3.23
472,43248.2,5840000000.0,814000000000.0,18837360.67,17055479.98,18746258.03,38420919.0,903000000.0,825000000.0,3.35
473,41803.88,4410000000.0,787000000000.0,18836291.9,17054467.95,18741858.23,38477213.0,624000000.0,618000000.0,2.79
474,41901.16,5380000000.0,789000000000.0,18835479.37,17053813.72,18740736.75,38459521.0,655000000.0,764000000.0,3.04
475,43518.4,4900000000.0,820000000000.0,18834529.33,17052829.29,18741311.88,38513498.0,817000000.0,907000000.0,3.03
476,42621.6,5670000000.0,802000000000.0,18833560.54,17052108.87,18741124.9,38505941.0,977000000.0,724000000.0,2.23
477,42542.1,4320000000.0,801000000000.0,18832697.98,17051142.63,18739869.6,38490649.0,369000000.0,458000000.0,2.43
478,42879.36,9940000000.0,808000000000.0,18831797.96,17050332.28,18739266.28,38414230.0,1030000000.0,2420000000.0,3.18
479,44108.44,5940000000.0,831000000000.0,18830872.93,17049072.16,18740670.68,38420421.0,689000000.0,762000000.0,3.17
480,42560.57,7170000000.0,801000000000.0,18829841.64,17048297.85,18738231.85,38390941.0,706000000.0,744000000.0,3.13
481,41958.41,10820000000.0,790000000000.0,18829004.11,17047582.4,18733404.7,38369405.0,962000000.0,862000000.0,2.85
482,44319.95,10760000000.0,835000000000.0,18828235.33,17046565.12,18735720.61,38355678.0,1220000000.0,2220000000.0,3.16
483,47660.1,3730000000.0,897000000000.0,18827210.26,17045567.94,18739535.14,38437441.0,412000000.0,456000000.0,2.31
484,48282.52,4340000000.0,909000000000.0,18826210.24,17044733.59,18739835.76,38416290.0,444000000.0,492000000.0,2.64
485,47520.96,4179999999.9999995,895000000000.0,18825241.47,17043855.51,18737727.72,38417526.0,662000000.0,928000000.0,3.17
486,47855.0,9330000000.0,901000000000.0,18824322.66,17043152.47,18737582.89,38418575.0,799000000.0,1010000000.0,3.13
487,47661.14,8090000000.0,897000000000.0,18823472.62,17042330.14,18736981.88,38467524.0,714000000.0,1240000000.0,3.11
488,46103.53,7950000000.0,868000000000.0,18822585.09,17041604.68,18734691.52,38505406.0,742000000.0,917000000.0,3.14
489,44811.39,12030000000.0,844000000000.0,18821535.02,17040511.98,18731283.68,38528401.0,1120000000.0,1230000000.0,2.93
490,45626.54,3650000000.0,859000000000.0,18820541.23,17039531.01,18731622.8,38578125.0,353000000.0,429000000.0,2.24
491,45353.68,4210000000.0,854000000000.0,18819622.46,17038760.27,18729480.03,38544891.0,375000000.0,518000000.0,2.44
492,45758.17,7060000000.0,861000000000.0,18818697.44,17038179.38,18728020.37,38610975.0,1010000000.0,2540000000.0,3.02
493,46441.01,5940000000.0,874000000000.0,18817847.38,17037371.61,18729121.7,38583990.0,1060000000.0,1150000000.0,3.18
494,46133.66,8740000000.0,868000000000.0,18816991.09,17036457.21,18728087.96,38527434.0,1240000000.0,1500000000.0,3.15
495,48727.74,16950000000.0,918000000000.0,18816103.57,17035507.69,18728058.44,38480576.0,1870000000.0,1940000000.0,3.22
496,51799.06,11370000000.0,975000000000.0,18815147.26,17034745.65,18734851.43,38459920.0,876000000.0,1550000000.0,3.12
497,50532.29,9330000000.0,950000000000.0,18814072.21,17033354.33,18732745.45,38528081.0,681000000.0,531000000.0,2.39
498,50031.56,4610000000.0,941000000000.0,18813047.13,17032537.55,18728309.41,38512336.0,571000000.0,932000000.0,2.64
499,50004.4,8100000000.0,941000000000.0,18812078.32,17031861.41,18727412.11,38454085.0,1030000000.0,1660000000.0,3.22
500,49729.09,7060000000.0,935000000000.0,18811153.24,17029689.96,18725797.47,38507596.0,1220000000.0,2000000000.0,3.4
501,47735.05,9260000000.0,898000000000.0,18810221.92,17028960.93,18724122.48,38487789.0,1240000000.0,1470000000.0,3.21
502,47352.57,6010000000.0,891000000000.0,18809365.54,17027316.91,18721654.34,38458761.0,1160000000.0,1460000000.0,3.17
503,47999.61,5350000000.0,903000000000.0,18808465.5,17026146.62,18720764.97,38422126.0,946000000.0,932000000.0,2.89
504,48675.86,4320000000.0,915000000000.0,18807621.7,17025418.93,18721849.46,38469631.0,477000000.0,546000000.0,2.27
505,48888.08,3600000000.0,919000000000.0,18806646.68,17024787.32,18720835.64,38441059.0,497000000.0,497000000.0,2.46
506,47786.42,5960000000.0,898000000000.0,18805765.34,17024051.07,18720235.21,38400046.0,900000000.0,1070000000.0000001,3.02
507,47278.54,6360000000.0,889000000000.0,18804852.8,17022781.14,18717358.59,38353488.0,2060000000.0,898000000.0,2.95
508,48178.12,5440000000.0,906000000000.0,18803940.27,17021769.32,18718607.77,38288241.0,1360000000.0,1200000000.0,3.07
509,48761.32,6260000000.0,917000000000.0,18802940.18,17020850.87,18716589.97,38233312.0,866000000.0,893000000.0,3.05
510,49915.4,6490000000.0,938000000000.0,18801977.55,17019532.42,18717411.71,38266681.0,2069999999.9999998,1270000000.0,3.14
511,48874.41,4360000000.0,919000000000.0,18800746.19,17018334.55,18715860.17,38308938.0,481000000.0,594000000.0,2.22
512,49036.29,6580000000.0,922000000000.0,18799721.13,17017571.87,18714491.87,38320995.0,1560000000.0,1160000000.0,2.5
513,47923.49,7070000000.0,901000000000.0,18798658.54,17016739.8,18713662.61,38298455.0,1510000000.0,1270000000.0,3.15
514,45291.4,12630000000.0,851000000000.0,18797658.41,17015765.63,18709889.75,38290055.0,874000000.0,907000000.0,2.95
515,45108.14,9310000000.0,848000000000.0,18796695.76,17014705.79,18707085.04,38263226.0,964000000.0,973000000.0,2.86
516,45872.26,6610000000.0,862000000000.0,18795851.86,17013887.93,18705994.41,38242079.0,740000000.0,826000000.0,2.95
517,46970.17,12290000000.0,883000000000.0,18794782.93,17012894.64,18706374.79,38261964.0,874000000.0,901000000.0,3.13
518,46388.0,10230000000.0,872000000000.0,18793776.6,17011684.55,18706511.89,38292172.0,809000000.0,628000000.0,2.1
519,47013.73,8580000000.0,884000000000.0,18792639.06,17010951.21,18705136.68,38344201.0,664000000.0,666000000.0,2.45
520,46419.93,6000000000.0,872000000000.0,18791614.0,17010141.15,18704985.12,38283524.0,943000000.0,923000000.0,2.96
521,44877.92,6850000000.0,843000000000.0,18790726.43,17009246.61,18700296.69,38253496.0,964000000.0,842000000.0,2.92
522,46134.19,6140000000.0,867000000000.0,18789782.64,17008520.06,18700896.74,38216333.0,960000000.0,1730000000.0,3.03
523,45615.73,6540000000.0,857000000000.0,18788863.81,17007424.73,18699843.62,38174830.0,1300000000.0,926000000.0,3.0
524,45089.91,17160000000.0,847000000000.0,18787832.5,17006609.56,18699703.24,38155080.0,1330000000.0,1920000000.0,2.95
525,44385.28,10520000000.0,834000000000.0,18786882.45,17005852.1,18696109.14,38202108.0,1070000000.0000001,1020000000.0,2.28
526,43582.58,17780000000.0,819000000000.0,18785894.92,17005089.23,18695625.35,38217034.0,767000000.0,877000000.0,2.4
527,41669.64,12810000000.0,782000000000.0,18784851.13,17003944.77,18692691.7,38183606.0,1420000000.0,1080000000.0,2.99
528,39358.31,8710000000.0,739000000000.0,18783857.27,17003185.55,18689409.39,38169902.0,1080000000.0,934000000.0,2.89
529,38675.24,9460000000.0,726000000000.0,18782857.23,17002414.82,18686383.16,38127544.0,788000000.0,1440000000.0,2.75
530,38424.97,5780000000.0,722000000000.0,18782007.18,17001706.36,18683210.89,38130818.0,1220000000.0,1030000000.0,2.86
531,39573.76,5430000000.0,743000000000.0,18780950.88,17000948.85,18683861.76,38092661.0,876000000.0,853000000.0,2.73
532,41280.22,5780000000.0,775000000000.0,18780057.08,17000323.44,18683737.79,38165859.0,639000000.0,589000000.0,2.2
533,41686.34,8320000000.0,783000000000.0,18779094.45,16998997.68,18685907.85,38139298.0,464000000.0,612000000.0,2.37
534,39974.94,8060000000.000001,750000000000.0,18778106.92,16998393.32,18685033.94,38093465.0,963000000.0,1200000000.0,2.9
535,39897.26,5470000000.0,749000000000.0,18777069.33,16997476.52,18681775.45,38047500.0,744000000.0,2260000000.0,3.02
536,39888.8,10460000000.0,749000000000.0,18776069.26,16996630.39,18680148.39,38046356.0,1490000000.0,2610000000.0,2.96
537,37778.5,8560000000.000001,709000000000.0,18775087.94,16995838.24,18678105.46,38034679.0,1210000000.0,1720000000.0,2.91
538,38332.06,15480000000.0,719000000000.0,18774025.4,16994175.43,18674220.61,38068941.0,1530000000.0,1550000000.0,3.12
539,34447.44,3730000000.0,647000000000.0,18773087.86,16993352.58,18669389.87,38065998.0,418000000.0,658000000.0,1.99
540,33874.08,4059999999.9999995,636000000000.0,18772131.58,16992630.24,18666630.58,38073480.0,413000000.0,459000000.0,2.27
541,32589.92,4400000000.0,612000000000.0,18771169.05,16991992.45,18664190.73,38064531.0,615000000.0,599000000.0,2.71
542,32140.23,3400000000.0,603000000000.0,18770325.24,16991260.79,18659957.73,38027168.0,779000000.0,724000000.0,2.59
543,31438.81,6390000000.0,590000000000.0,18769368.93,16990576.13,18658515.04,38019533.0,745000000.0,992000000.0,2.74
544,29844.97,4860000000.0,560000000000.0,18768462.64,16989485.55,18652384.67,38009061.0,761000000.0,966000000.0,2.64
545,31067.89,4070000000.0000005,583000000000.0,18767700.07,16988707.48,18654161.79,38013756.0,728000000.0,705000000.0,2.65
546,31777.04,3110000000.0,596000000000.0,18766637.52,16987914.44,18654831.63,38058602.0,288000000.0,351000000.0,1.89
547,31549.29,3220000000.0,592000000000.0,18765737.5,16987119.39,18653443.96,38096451.0,346000000.0,342000000.0,2.1
548,31745.99,4590000000.0,596000000000.0,18764843.66,16986561.61,18652525.66,38067713.0,619000000.0,702000000.0,2.58
549,31985.21,4030000000.0000005,600000000000.0,18763906.04,16985675.77,18652206.53,38036052.0,807000000.0,903000000.0,2.6
550,32400.94,3840000000.0,608000000000.0,18763105.93,16984675.55,18653658.07,38041530.0,805000000.0,699000000.0,2.73
551,32777.9,6110000000.0,615000000000.0,18762043.29,16983926.36,18652336.88,38042068.0,730000000.0,752000000.0,2.63
552,33566.31,7150000000.0,630000000000.0,18761193.16,16983296.3,18652437.08,38074049.0,772000000.0,860000000.0,2.61
553,33893.91,2610000000.0,636000000000.0,18760405.51,16982597.37,18655099.6,38075027.0,370000000.0,410000000.0,1.86
554,33715.18,3370000000.0,633000000000.0,18759624.23,16982078.54,18652403.93,38148554.0,338000000.0,341000000.0,2.24
555,33155.9,4310000000.0,622000000000.0,18758617.93,16980952.53,18652130.36,38117321.0,740000000.0,697000000.0,2.59
556,32866.25,6390000000.0,617000000000.0,18757799.05,16980359.46,18647613.31,38132784.0,737000000.0,909000000.0,2.65
557,34543.62,6160000000.0,648000000000.0,18756930.22,16979808.09,18650513.04,38086878.0,513000000.0,790000000.0,2.56
558,34206.82,5170000000.0,642000000000.0,18756161.38,16978989.27,18650201.89,38092587.0,566000000.0,675000000.0,2.7
559,34049.15,5230000000.0,639000000000.0,18755273.69,16978335.48,18648982.96,38083053.0,527000000.0,586000000.0,2.59
560,35317.36,3520000000.0,662000000000.0,18754448.48,16977831.84,18650458.96,38195787.0,310000000.0,438000000.0,1.96
561,34380.44,3930000000.0,645000000000.0,18753729.61,16976983.95,18647838.67,38357390.0,458000000.0,483000000.0,2.71
562,33287.33,4700000000.0,624000000000.0,18752935.63,16976426.94,18644514.72,38502206.0,512000000.0,587000000.0,2.2
563,33640.33,6290000000.0,631000000000.0,18752373.0,16976060.52,18643588.04,38496785.0,506000000.0,759000000.0,2.69
564,34899.91,14060000000.0,655000000000.0,18751772.82,16975284.06,18646396.84,38406086.0,680000000.0,834000000.0,2.51
565,35588.97,10800000000.0,667000000000.0,18751222.63,16974891.38,18647756.89,38303858.0,787000000.0,767000000.0,2.4
566,34519.81,6830000000.0,647000000000.0,18750660.02,16974359.8,18644650.61,38223046.0,724000000.0,859000000.0,2.49
567,33144.93,8250000000.0,621000000000.0,18750109.81,16973368.88,18644746.95,38144924.0,606000000.0,667000000.0,1.43
568,31330.44,9060000000.0,587000000000.0,18749747.24,16973226.59,18638055.25,38062881.0,788000000.0,811000000.0,2.09
569,33177.04,10860000000.0,622000000000.0,18749190.87,16972655.37,18637122.37,38041802.0,1210000000.0,1320000000.0,2.58
570,33789.11,7250000000.0,633000000000.0,18748503.21,16972063.25,18643545.51,38078089.0,982000000.0,942000000.0,2.63
571,33766.13,10390000000.0,633000000000.0,18747846.81,16971522.17,18640719.69,38067687.0,1420000000.0,1520000000.0,2.7
572,31420.95,16610000000.0,589000000000.0,18747215.42,16970994.44,18636542.69,38027529.0,1620000000.0,1620000000.0,2.28
573,32893.03,15570000000.0,617000000000.0,18746646.58,16970595.67,18634837.16,37957519.0,1390000000.0,1220000000.0,2.41
574,34788.4,8369999999.999999,652000000000.0,18745990.24,16969656.51,18643108.79,37919921.0,906000000.0,797000000.0,1.94
575,35728.52,6930000000.0,670000000000.0,18745333.93,16969226.94,18642337.21,37902216.0,529000000.0,762000000.0,2.11
576,36826.9,13220000000.0,691000000000.0,18744690.06,16968563.97,18642133.53,37870598.0,1660000000.0,1620000000.0,2.59
577,38554.8,7830000000.0,723000000000.0,18743914.83,16967974.46,18645238.3,37845514.0,1330000000.0,1710000000.0,2.74
578,39269.9,8520000000.0,736000000000.0,18743102.08,16966943.52,18644904.27,37823177.0,2040000000.0,1970000000.0,2.94
579,40282.98,8140000000.000001,755000000000.0,18742333.17,16966326.69,18647591.39,37811420.0,1910000000.0,3470000000.0,2.8
580,39849.51,10650000000.0,747000000000.0,18741514.12,16965590.58,18647193.57,37791696.0,1290000000.0,2520000000.0,2.88
581,37037.59,8000000000.0,693000000000.0,18740670.28,16964733.65,18643876.56,37742369.0,951000000.0,832000000.0,2.11
582,35717.47,7900000000.0,670000000000.0,18739845.21,16964219.71,18637484.79,37830399.0,581000000.0,537000000.0,2.59
583,37006.2,7250000000.0,693000000000.0,18739026.34,16963621.02,18638548.57,37963949.0,1090000000.0,1240000000.0,2.46
584,37105.82,9940000000.0,695000000000.0,18738369.96,16962706.8,18637551.19,37890018.0,1330000000.0,1060000000.0,2.93
585,35187.47,12560000000.0,659000000000.0,18737632.33,16962021.93,18638062.22,37809660.0,1400000000.0,1590000000.0,2.47
586,32724.19,10760000000.0,613000000000.0,18736844.69,16960651.16,18630774.93,37725112.0,1640000000.0,1680000000.0,2.84
587,35525.78,7350000000.0,666000000000.0,18735913.29,16958911.1,18630458.35,37757818.0,1150000000.0,2520000000.0,2.74
588,35945.39,4410000000.0,673000000000.0,18735081.91,16958124.95,18633313.56,37740427.0,418000000.0,1200000000.0,2.18
589,36393.22,6860000000.0,682000000000.0,18734144.35,16957512.33,18631741.04,37761462.0,482000000.0,449000000.0,2.23
590,37029.76,8210000000.000001,694000000000.0,18733325.49,16957118.22,18633471.04,37737084.0,781000000.0,933000000.0,2.72
591,38611.42,6770000000.0,723000000000.0,18732506.53,16956308.26,18636367.67,37728484.0,825000000.0,1150000000.0,2.93
592,37331.58,6330000000.0,699000000000.0,18731587.65,16955545.94,18633113.95,37731198.0,764000000.0,956000000.0,2.92
593,36620.08,7500000000.0,686000000000.0,18730550.03,16954825.6,18630336.12,37807457.0,724000000.0,788000000.0,2.68
594,36215.33,8500000000.0,678000000000.0,18729662.36,16954032.89,18630440.93,37815171.0,834000000.0,867000000.0,2.66
595,35362.27,6500000000.0,662000000000.0,18728780.63,16953371.68,18626512.74,37881116.0,477000000.0,564000000.0,2.11
596,35137.45,10000000000.0,658000000000.0,18727880.38,16952684.04,18623582.03,38128115.0,724000000.0,507000000.0,2.23
597,36361.39,21980000000.0,681000000000.0,18727155.21,16952136.6,18623831.65,38218912.0,1390000000.0,1220000000.0,2.52
598,38860.98,8320000000.0,728000000000.0,18726411.17,16951419.79,18627938.89,38257905.0,1000000000.0,939000000.0,2.52
599,39307.08,13760000000.0,736000000000.0,18725679.75,16950758.52,18628321.83,38190998.0,1320000000.0,1180000000.0,2.64
600,38043.47,16350000000.000002,712000000000.0,18724917.05,16950050.86,18626157.27,38162850.0,1420000000.0,1380000000.0,2.69
601,37222.28,15750000000.0,697000000000.0,18724148.08,16949335.67,18626065.3,38176838.0,1780000000.0,2230000000.0,2.74
602,34202.57,29230000000.0,640000000000.0,18723360.44,16948892.36,18618850.03,38179021.0,1420000000.0,1560000000.0,2.26
603,37452.12,19570000000.0,701000000000.0,18722616.49,16948219.46,18622599.06,38302626.0,1380000000.0,1140000000.0,2.56
604,37908.63,31680000000.0,710000000000.0,18721891.24,16947536.27,18620892.25,38313040.0,1700000000.0,2400000000.0,2.61
605,39592.7,23260000000.0,741000000000.0,18721203.42,16946483.85,18626376.04,38197558.0,2220000000.0,2560000000.0,2.62
606,38238.4,92800000000.0,716000000000.0,18720503.13,16945803.17,18621167.12,38085959.0,4360000000.0,4280000000.0000005,3.07
607,44216.22,13900000000.0,828000000000.0,18719734.09,16944827.52,18628288.35,37975526.0,1330000000.0,1570000000.0,2.55
608,44062.46,19440000000.0,825000000000.0,18719108.93,16944086.71,18628791.81,37886901.0,3520000000.0,2510000000.0,2.93
609,46671.31,28120000000.0,874000000000.0,18718351.77,16943588.68,18631037.45,37820529.0,1210000000.0,1260000000.0,2.54
610,48662.72,16500000000.0,911000000000.0,18717526.63,16942910.51,18630994.11,37893989.0,1240000000.0,937000000.0,2.68
611,50245.92,14190000000.0,940000000000.0,18716757.61,16942149.85,18633224.32,37903858.0,1570000000.0,2069999999.9999998,3.09
612,49546.52,23250000000.0,928000000000.0,18715919.85,16940975.14,18631805.93,37840205.0,3280000000.0,2270000000.0,3.17
613,54689.51,17860000000.0,1020000000000.0,18714913.35,16939689.16,18633730.3,37832385.0,3240000000.0,1910000000.0,3.49
614,55755.36,9110000000.0,1040000000000.0,18713838.14,16938361.6,18637602.77,37839584.0,1590000000.0,1890000000.0,3.58
615,57278.51,14230000000.0,1070000000000.0001,18712762.94,16937286.43,18636010.32,37812561.0,2020000000.0,2020000000.0,3.54
616,57954.54,35390000000.0,1080000000000.0001,18711637.75,16936398.95,18636751.97,37885263.0,1510000000.0,1160000000.0,2.86
617,58631.95,10590000000.0,1100000000000.0,18710475.0,16935566.03,18635359.34,38085362.0,1340000000.0,1050000000.0,3.19
618,56944.87,25110000000.0,1070000000000.0001,18709406.01,16934666.54,18633129.19,38112365.0,1660000000.0,1560000000.0,3.55
619,56916.97,16059999999.999998,1060000000000.0,18708348.58,16933751.41,18631338.91,38109697.0,1840000000.0,1860000000.0,3.6
620,56098.48,11290000000.0,1050000000000.0,18707285.29,16933026.93,18631024.43,38105484.0,1920000000.0,2000000000.0,3.59
621,55206.54,21750000000.0,1030000000000.0,18706303.27,16932098.72,18627035.53,38119174.0,1670000000.0,1580000000.0,3.48
622,57901.2,8690000000.0,1080000000000.0001,18705171.2,16931325.18,18628762.09,38252070.0,1390000000.0,1260000000.0,3.33
623,56797.78,5310000000.0,1060000000000.0,18704070.54,16930385.59,18626740.7,38398290.0,613000000.0,580000000.0,2.72
624,57787.99,10110000000.0,1080000000000.0001,18702913.7,16929804.22,18625878.77,38744077.0,725000000.0,743000000.0,3.01
625,55779.45,13700000000.0,1040000000000.0,18702044.36,16928971.87,18624708.41,38783598.0,1770000000.0,1550000000.0,3.39
626,53777.08,11550000000.0,1010000000000.0,18701137.06,16927989.86,18620182.85,38798352.0,1680000000.0,1800000000.0,2.97
627,54846.3,23330000000.0,1030000000000.0,18700373.86,16927357.82,18620612.15,38738011.0,1260000000.0,1070000000.0000001,3.2
628,54640.59,11860000000.0,1020000000000.0,18699485.01,16926750.67,18619928.96,38764798.0,1610000000.0,1480000000.0,3.44
629,52798.3,24420000000.0,987000000000.0,18698596.57,16926043.52,18618119.13,38757622.0,1450000000.0,1590000000.0,2.8
630,49215.38,14410000000.0,920000000000.0,18697889.39,16925301.52,18611175.13,38680678.0,703000000.0,879000000.0,2.8
631,49942.65,7670000000.0,934000000000.0,18697006.85,16924442.5,18612764.73,38810805.0,914000000.0,909000000.0,3.38
632,49691.17,18640000000.0,929000000000.0,18696097.83,16924016.41,18612323.63,38884876.0,2790000000.0,2620000000.0,3.43
633,53335.36,24050000000.0,997000000000.0,18695251.64,16923316.01,18612695.42,38812844.0,2320000000.0,1560000000.0,3.12
634,55349.02,9520000000.0,1030000000000.0,18694355.66,16922916.49,18613659.1,38831644.0,1610000000.0,1350000000.0,2.62
635,55369.86,36210000000.0,1040000000000.0,18693723.53,16922421.88,18615475.26,38667077.0,1790000000.0,1960000000.0,3.24
636,56306.4,13000000000.0,1050000000000.0,18692922.71,16921653.1,18614482.18,38536328.0,1540000000.0,1670000000.0,2.4
637,55741.68,17770000000.0,1040000000000.0,18692313.54,16921285.72,18614706.61,38388763.0,2240000000.0,3000000000.0,3.2
638,61203.56,8610000000.0,1140000000000.0,18691536.22,16920323.65,18617187.99,38263216.0,844000000.0,2580000000.0,2.26
639,61584.88,13410000000.0,1150000000000.0,18690966.62,16920023.88,18617718.79,38171847.0,2210000000.0,2250000000.0,2.53
640,62923.55,14960000000.0,1180000000000.0,18690322.54,16919182.43,18618788.56,37958614.0,1670000000.0,1720000000.0,4.15
641,63363.3,13770000000.0,1180000000000.0,18689246.9,16918239.48,18617523.05,37886301.0,1970000000.0,1900000000.0,3.42
